1yr_return,cat_avg_ret_1m,cat_avg_ret_1y,cat_avg_ret_2y,cat_avg_ret_3m,cat_avg_ret_3y,cat_avg_ret_5y,cat_avg_ret_6m,category,category_url,crisil_rating,diff_fund_cat_1m,diff_fund_cat_1y,diff_fund_cat_2y,diff_fund_cat_3m,diff_fund_cat_3y,diff_fund_cat_5y,diff_fund_cat_6m,fund_family_aum,fund_family_name,fund_family_shortcode,fund_family_url,fund_ret_1m,fund_ret_1y,fund_ret_2y,fund_ret_3m,fund_ret_3y,fund_ret_5y,fund_ret_6m,latest_nav,scheme_aum,scheme_name,scheme_risk_text,scheme_url
7.6,0.56,9.1,9.21,1.77,0.0,0.0,4.7,Fixed Maturity Plans - Debt,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/fixed-maturity-plans-debt.html,Not Ranked,-0.17000000000000004,-1.5499999999999998,9.989999999999998,-0.54,0.0,0.0,-1.62,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,0.39,7.55,19.2,1.23,0.0,0.0,3.08,12.44,254.78,SBI Debt Fund Series C - 7 (1190 Days),Moderate,http://www.moneycontrol.com/mutual-funds/nav/sbi-debt-fund-series-c-7-1190-days-direct-plan/MSB1339
7.2,0.54,8.85,8.94,1.71,0.0,0.0,4.59,Fixed Maturity Plans - Debt,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/fixed-maturity-plans-debt.html,Not Ranked,-0.18000000000000005,-1.6799999999999997,9.42,-0.5700000000000001,0.0,0.0,-1.6999999999999997,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,0.36,7.17,18.36,1.14,0.0,0.0,2.89,12.31,41.09,SBI Debt Fund Series C - 7 (1190 Days),Moderate,http://www.moneycontrol.com/mutual-funds/nav/sbi-debt-fund-series-c-7-1190-days-regular-plan/MSB1337
7.4,0.56,9.1,9.21,1.77,0.0,0.0,4.7,Fixed Maturity Plans - Debt,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/fixed-maturity-plans-debt.html,Not Ranked,-0.23000000000000004,-1.7199999999999998,10.02,-0.6599999999999999,0.0,0.0,-1.7400000000000002,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,0.33,7.38,19.23,1.11,0.0,0.0,2.96,12.44,215.68,SBI Debt Fund Series C - 8 (1175 Days),Moderate,http://www.moneycontrol.com/mutual-funds/nav/sbi-debt-fund-series-c-8-1175-days-direct-plan/MSB1343
7.0,0.54,8.85,8.94,1.71,0.0,0.0,4.59,Fixed Maturity Plans - Debt,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/fixed-maturity-plans-debt.html,Not Ranked,-0.24000000000000005,-1.8499999999999996,9.450000000000001,-0.69,0.0,0.0,-1.81,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,0.3,7.0,18.39,1.02,0.0,0.0,2.78,12.32,35.51,SBI Debt Fund Series C - 8 (1175 Days),Moderate,http://www.moneycontrol.com/mutual-funds/nav/sbi-debt-fund-series-c-8-1175-days-regular-plan/MSB1341
7.5,0.56,9.1,9.21,1.77,0.0,0.0,4.7,Fixed Maturity Plans - Debt,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/fixed-maturity-plans-debt.html,Not Ranked,-0.22000000000000003,-1.63,10.259999999999998,-0.6400000000000001,0.0,0.0,-1.6400000000000001,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,0.34,7.47,19.47,1.13,0.0,0.0,3.06,12.43,216.97,SBI Debt Fund Series C - 9 (1150 Days),Moderate,http://www.moneycontrol.com/mutual-funds/nav/sbi-debt-fund-series-c-9-1150-days-direct-plan/MSB1347
7.1,0.54,8.85,8.94,1.71,0.0,0.0,4.59,Fixed Maturity Plans - Debt,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/fixed-maturity-plans-debt.html,Not Ranked,-0.23000000000000004,-1.7399999999999993,9.72,-0.6599999999999999,0.0,0.0,-1.71,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,0.31,7.11,18.66,1.05,0.0,0.0,2.88,12.32,31.14,SBI Debt Fund Series C - 9 (1150 Days),Moderate,http://www.moneycontrol.com/mutual-funds/nav/sbi-debt-fund-series-c-9-1150-days-regular-plan/MSB1345
9.9,2.49,7.37,7.57,4.17,5.17,7.03,11.18,Conservative Hybrid Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/conservative-hybrid-fund.html,Rank 3,1.3899999999999997,2.5300000000000002,13.3,1.5899999999999999,13.03,38.26,4.130000000000001,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,3.88,9.9,20.87,5.76,18.2,45.29,15.31,45.33,904.98,SBI Debt Hybrid Fund,Moderate,http://www.moneycontrol.com/mutual-funds/nav/sbi-debt-hybrid-fund/MSB021
10.6,2.56,8.16,8.34,4.39,6.03,7.91,11.61,Conservative Hybrid Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/conservative-hybrid-fund.html,Rank 3,1.38,2.42,13.969999999999999,1.54,14.82,43.68000000000001,4.0600000000000005,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,3.94,10.58,22.31,5.93,20.85,51.59,15.67,48.33,43.93,SBI Debt Hybrid Fund,Moderate,http://www.moneycontrol.com/mutual-funds/nav/sbi-debt-hybrid-fund-direct-plan/MSB538
5.0,4.48,9.83,9.65,6.17,6.46,9.07,22.59,Dynamic Asset Allocation or Balanced Advantage,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/dynamic-asset-allocation-or-balanced-advantage.html,Not Ranked,-0.28000000000000025,-4.82,2.1799999999999997,0.9000000000000004,17.25,42.61,-1.1799999999999997,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,4.2,5.01,11.83,7.07,23.71,51.68,21.41,14.98,27.21,SBI Dynamic Asset Allocation Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/sbi-dynamic-asset-allocation-fund-direct-plan/MSB1109
3.9,4.36,8.5,8.43,5.83,5.25,7.93,21.82,Dynamic Asset Allocation or Balanced Advantage,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/dynamic-asset-allocation-or-balanced-advantage.html,Not Ranked,-0.2600000000000007,-4.59,0.8800000000000008,0.9699999999999998,14.079999999999998,37.22,-1.0300000000000011,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,4.1,3.91,9.31,6.8,19.33,45.15,20.79,14.27,534.26,SBI Dynamic Asset Allocation Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/sbi-dynamic-asset-allocation-fund-regular-plan/MSB1107
10.9,0.78,8.56,8.9,1.98,6.75,7.52,4.28,Dynamic Bond Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/dynamic-bond-fund.html,Rank 2,0.13,2.289999999999999,17.369999999999997,0.1299999999999999,22.03,48.64,-0.7100000000000004,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,0.91,10.85,26.27,2.11,28.78,56.16,3.57,27.65,"1,133.92",SBI Dynamic Bond Fund,Moderate,http://www.moneycontrol.com/mutual-funds/nav/sbi-dynamic-bond-fund/MSB048
11.6,0.84,9.35,9.85,2.1,7.63,8.29,4.43,Dynamic Bond Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/dynamic-bond-fund.html,Rank 2,0.13,2.24,18.04,0.20999999999999996,24.01,53.49,-0.47999999999999954,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,0.97,11.59,27.89,2.31,31.64,61.78,3.95,29.17,326.60,SBI Dynamic Bond Fund,Moderate,http://www.moneycontrol.com/mutual-funds/nav/sbi-dynamic-bond-fund-direct-plan/MSB528
6.0,6.98,8.24,8.57,9.75,4.49,8.43,30.16,Aggressive Hybrid Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/aggressive-hybrid-fund.html,Rank 1,0.9899999999999993,-2.24,14.509999999999998,-1.4900000000000002,17.339999999999996,51.3,-4.370000000000001,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,7.97,6.0,23.08,8.26,21.83,59.73,25.79,153.32,"26,936.04",SBI Equity Hybrid Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/sbi-equity-hybrid-fund/MSB063
6.7,7.08,9.51,9.83,10.07,5.67,9.59,30.93,Aggressive Hybrid Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/aggressive-hybrid-fund.html,Rank 1,0.9499999999999993,-2.8099999999999996,14.88,-1.6400000000000006,18.990000000000002,57.8,-4.73,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,8.03,6.7,24.71,8.43,24.66,67.39,26.2,164.03,"1,573.30",SBI Equity Hybrid Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/sbi-equity-hybrid-fund-direct-plan/MSB516
9.0,3.56,7.3,7.51,5.39,5.78,7.59,16.75,Equity Savings,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/equity-savings.html,Not Ranked,1.2499999999999996,1.6900000000000004,12.42,2.0100000000000007,16.869999999999997,45.510000000000005,3.7300000000000004,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,4.81,8.99,19.93,7.4,22.65,53.1,20.48,15.75,98.59,SBI Equity Savings Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/sbi-equity-savings-fund-direct-plan/MSB1142
8.3,3.45,6.33,6.6,5.13,4.87,6.75,16.15,Equity Savings,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/equity-savings.html,Not Ranked,1.29,1.959999999999999,11.660000000000002,2.08,13.849999999999998,36.96,3.9200000000000017,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,4.74,8.29,18.26,7.21,18.72,43.71,20.07,14.65,"1,218.20",SBI Equity Savings Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/sbi-equity-savings-fund-regular-plan/MSB1138
7.6,8.78,7.68,10.02,11.44,4.78,10.05,36.23,Focused Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/focused-fund.html,Rank 1,3.6800000000000015,-0.04999999999999982,19.43,-0.03999999999999915,22.79,68.93,-3.809999999999995,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,12.46,7.63,29.45,11.4,27.57,78.98,32.42,164.22,"6,547.31",SBI Focused Equity Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/sbi-focused-equity-fund/MSB059
8.8,8.89,8.93,11.25,11.78,6.1,11.31,37.06,Focused Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/focused-fund.html,Rank 1,3.67,-0.16999999999999993,20.82,-0.09999999999999964,25.43,76.47,-3.950000000000003,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,12.56,8.76,32.07,11.68,31.53,87.78,33.11,176.46,"1,439.06",SBI Focused Equity Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/sbi-focused-equity-fund-direct-plan/MSB536
29.8,4.6,13.36,12.26,4.51,8.42,9.12,18.89,Fund of Funds,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/fund-of-funds.html,Not Ranked,-5.96,16.44,46.910000000000004,-8.83,54.83,76.22,-13.98,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,-1.36,29.8,59.17,-4.32,63.25,85.34,4.91,15.57,437.25,SBI Gold Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/sbi-gold-fund/MSB327
30.3,4.66,13.99,12.91,4.67,9.06,9.83,19.24,Fund of Funds,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/fund-of-funds.html,Not Ranked,-5.99,16.36,47.519999999999996,-8.9,56.239999999999995,79.42,-14.119999999999997,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,-1.33,30.35,60.43,-4.23,65.3,89.25,5.12,16.09,115.63,SBI Gold Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/sbi-gold-fund-direct-plan/MSB522
50.8,8.92,10.74,8.43,10.04,3.8,8.41,36.04,Sectoral/Thematic,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/sectoralthematic.html,Not Ranked,-8.74,40.03,39.68,-5.669999999999999,37.5,14.579999999999998,-7.609999999999999,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,0.18,50.77,48.11,4.37,41.3,22.99,28.43,179.17,819.72,SBI Healthcare Opportunities Fund ,High,http://www.moneycontrol.com/mutual-funds/nav/sbi-healthcare-opportunities-fund/MSB062
52.5,8.94,11.94,9.6,10.08,4.62,9.31,36.43,Sectoral/Thematic,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/sectoralthematic.html,Not Ranked,-8.66,40.52,41.58,-5.41,41.46,21.0,-7.259999999999998,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,0.28,52.46,51.18,4.67,46.08,30.31,29.17,195.17,278.60,SBI Healthcare Opportunities Fund ,High,http://www.moneycontrol.com/mutual-funds/nav/sbi-healthcare-opportunities-fund-direct-plan/MSB497
0.1,8.92,10.74,8.43,10.04,3.8,8.41,36.04,Sectoral/Thematic,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/sectoralthematic.html,Rank 3,0.3100000000000005,-10.620000000000001,6.92,-4.119999999999999,-3.94,34.980000000000004,-3.8299999999999983,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,9.23,0.12,15.35,5.92,-0.14,43.39,32.21,15.86,356.56,SBI Infrastructure Fund,High,http://www.moneycontrol.com/mutual-funds/nav/sbi-infrastructure-fund/MSB091
0.7,8.94,11.94,9.6,10.08,4.62,9.31,36.43,Sectoral/Thematic,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/sectoralthematic.html,Rank 3,0.33999999999999986,-11.26,7.040000000000001,-4.01,-2.5500000000000003,38.879999999999995,-3.8399999999999963,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,9.28,0.68,16.64,6.07,2.07,48.19,32.59,16.64,21.01,SBI Infrastructure Fund,High,http://www.moneycontrol.com/mutual-funds/nav/sbi-infrastructure-fund-direct-plan/MSB520
5.8,8.61,8.07,9.16,11.21,3.64,9.89,38.58,Large & Mid Cap Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/large-and-mid-cap-fund.html,Rank 3,-0.5,-2.29,6.960000000000001,-0.8500000000000014,8.209999999999999,45.05,0.14999999999999858,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,8.11,5.78,16.12,10.36,11.85,54.94,38.73,240.32,"2,074.36",SBI Large & Midcap Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/sbi-large-midcap-fund/MSB003
6.5,8.67,9.01,10.23,11.35,4.6,10.86,38.94,Large & Mid Cap Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/large-and-mid-cap-fund.html,Rank 3,-0.5,-2.49,7.359999999999999,-0.8100000000000005,9.73,49.15,0.2600000000000051,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,8.17,6.52,17.59,10.54,14.33,60.01,39.2,250.78,317.88,SBI Large & Midcap Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/sbi-large-midcap-fund-direct-plan/MSB501
4.5,0.27,4.4,5.66,0.82,6.09,6.54,1.7,Liquid Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/liquid-fund.html,Rank 3,0.0,0.10999999999999943,5.99,0.010000000000000009,13.719999999999999,31.14,0.020000000000000018,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,0.27,4.51,11.65,0.83,19.81,37.68,1.72,"3,186.40","44,854.91",SBI Liquid Fund ,Low,http://www.moneycontrol.com/mutual-funds/nav/sbi-liquid-fund-direct-plan/MSB562
4.4,0.25,4.18,5.4,0.74,5.93,6.3,1.56,Liquid Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/liquid-fund.html,Not Ranked,0.010000000000000009,0.25,6.08,0.06000000000000005,13.580000000000002,30.88,0.11999999999999988,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,0.26,4.43,11.48,0.8,19.51,37.18,1.68,"3,198.89",2.34,SBI Liquid Fund ,Low,http://www.moneycontrol.com/mutual-funds/nav/sbi-liquid-fund-institutional-plan/MSB036
4.4,0.27,4.3,5.56,0.8,5.99,6.47,1.66,Liquid Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/liquid-fund.html,Rank 3,-0.010000000000000009,0.1299999999999999,5.920000000000001,0.0,13.520000000000001,30.71,0.020000000000000018,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,0.26,4.43,11.48,0.8,19.51,37.18,1.68,"3,168.97","13,140.53",SBI Liquid Fund ,Low,http://www.moneycontrol.com/mutual-funds/nav/sbi-liquid-fund-regular-plan/MSB087
16.1,8.54,9.77,8.89,11.36,3.69,10.66,40.66,ELSS,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/elss.html,Not Ranked,0.5400000000000009,6.350000000000001,19.849999999999998,0.15000000000000036,6.23,53.150000000000006,10.190000000000005,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,9.08,16.12,28.74,11.51,9.92,63.81,50.85,16.19,1.83,SBI Long Term Advantage Fund - Series I,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/sbi-long-term-advantage-fund-series-i-direct-plan/MSB1065
15.7,8.52,9.13,8.19,11.27,2.92,9.89,40.42,ELSS,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/elss.html,Not Ranked,0.5300000000000011,6.58,19.299999999999997,0.14000000000000057,4.99,50.66,10.170000000000002,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,9.05,15.71,27.49,11.41,7.91,60.55,50.59,15.83,20.94,SBI Long Term Advantage Fund - Series I,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/sbi-long-term-advantage-fund-series-i-regular-plan/MSB1063
19.3,8.54,9.77,8.89,11.36,3.69,10.66,40.66,ELSS,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/elss.html,Not Ranked,0.5400000000000009,9.559999999999999,24.479999999999997,0.3100000000000005,11.0,65.48,8.550000000000004,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,9.08,19.33,33.37,11.67,14.69,76.14,49.21,17.25,1.19,SBI Long Term Advantage Fund - Series II,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/sbi-long-term-advantage-fund-series-ii-direct-plan/MSB1093
18.9,8.52,9.13,8.19,11.27,2.92,9.89,40.42,ELSS,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/elss.html,Not Ranked,0.5300000000000011,9.790000000000001,23.89,0.3000000000000007,9.72,62.769999999999996,8.530000000000001,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,9.05,18.92,32.08,11.57,12.64,72.66,48.95,16.86,19.02,SBI Long Term Advantage Fund - Series II,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/sbi-long-term-advantage-fund-series-ii-regular-plan/MSB1091
5.5,8.52,9.13,8.19,11.27,0.0,0.0,40.42,ELSS,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/elss.html,Not Ranked,-1.5399999999999991,-3.6500000000000004,14.63,-0.8300000000000001,0.0,0.0,-5.170000000000002,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,6.98,5.48,22.82,10.44,0.0,0.0,35.25,11.32,235.66,SBI Long Term Advantage Fund - Series V,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/sbi-long-term-advantage-fund-series-v-regular-plan/MSB1329
6.1,8.54,9.77,8.89,11.36,0.0,0.0,40.66,ELSS,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/elss.html,Not Ranked,-1.4999999999999991,-3.6599999999999993,15.52,-0.75,0.0,0.0,-5.0,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,7.04,6.11,24.41,10.61,0.0,0.0,35.66,11.56,17.47,SBI Long Term Advantage Fund - Series V,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/sbi-long-term-advantage-fund-series-v-direct-plan/MSB1331
11.4,8.54,9.77,8.89,11.36,0.0,0.0,40.66,ELSS,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/elss.html,Not Ranked,0.5800000000000001,1.6600000000000001,19.349999999999998,0.9199999999999999,0.0,0.0,2.1000000000000014,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,9.12,11.43,28.24,12.28,0.0,0.0,42.76,12.50,6.31,SBI Long Term Advantage Fund - Series VI,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/sbi-long-term-advantage-fund-series-vi-direct-plan/MSB1375
10.7,8.52,9.13,8.19,11.27,0.0,0.0,40.42,ELSS,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/elss.html,Not Ranked,0.5300000000000011,1.5899999999999999,18.04,0.8200000000000003,0.0,0.0,1.8799999999999955,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,9.05,10.72,26.23,12.09,0.0,0.0,42.3,12.25,181.12,SBI Long Term Advantage Fund - Series VI,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/sbi-long-term-advantage-fund-series-vi-regular-plan/MSB1373
3.0,1.5,9.33,2.66,3.51,9.64,7.6,4.44,Retirement Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/retirement-fund.html,Not Ranked,-2.2,-12.59,-3.89,-9.719999999999999,2.3099999999999987,40.83,-10.64,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,-0.7,-3.26,-1.23,-6.21,11.95,48.43,-6.2,57.40,49.83,SBI Magnum Childrens Benefit Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-childrens-benefit-fund/MSB026
6.5,6.99,9.57,10.15,9.82,6.16,9.4,29.48,Childrens Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/childrens-fund.html,Not Ranked,-4.550000000000001,-3.09,2.4000000000000004,-6.48,10.23,59.800000000000004,-16.39,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,2.44,6.48,12.55,3.34,16.39,69.2,13.09,64.79,11.92,SBI Magnum Childrens Benefit Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-childrens-benefit-fund-direct-plan/MSB515
16.5,8.92,10.74,8.43,10.04,3.8,8.41,36.04,Sectoral/Thematic,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/sectoralthematic.html,Not Ranked,-2.9699999999999998,5.709999999999999,19.04,-5.079999999999999,6.1499999999999995,89.81,7.259999999999998,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,5.95,16.45,27.47,4.96,9.95,98.22,43.3,43.80,184.77,SBI Magnum Comma Fund,High,http://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-comma-fund/MSB069
17.1,8.94,11.94,9.6,10.08,4.62,9.31,36.43,Sectoral/Thematic,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/sectoralthematic.html,Not Ranked,-2.9399999999999995,5.17,19.28,-4.97,7.89,95.94,7.289999999999999,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,6.0,17.11,28.88,5.11,12.51,105.25,43.72,46.12,16.75,SBI Magnum Comma Fund,High,http://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-comma-fund-direct-plan/MSB513
11.2,0.84,11.57,13.67,2.21,10.23,9.89,3.55,Gilt Fund with 10 year constant duration,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/gilt-fund-with-10-year-constant-duration.html,Not Ranked,-0.05999999999999994,-0.39000000000000057,14.85,0.040000000000000036,26.26,55.260000000000005,0.28000000000000025,"364,363",SBI Mutual Fund,http://www.moneycontrol.comSB,http://www.moneycontrol.com/mutual-funds/amc-details/SB,0.78,11.18,28.52,2.25,36.49,65.15,3.83,49.62,211.86,SBI Magnum Constant Maturity Fund,Moderately Low,http://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-constant-maturity-fund/MSB017
